Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base,Taker Buy Quote
2023-09-22,6.66500000,6.97200000,6.59300000,6.95800000,3083344.65000000,2023-09-22 23:59:59.999,20920452.02912000,70689,1456416.50000000,9886587.32481000
2023-09-23,6.95900000,7.23200000,6.91700000,7.18900000,6314709.67000000,2023-09-23 23:59:59.999,44634284.59624000,122052,3007689.27000000,21255743.01857000
2023-09-24,7.18900000,7.25000000,6.95000000,6.97200000,3149084.70000000,2023-09-24 23:59:59.999,22447202.16640000,67208,1535211.30000000,10946130.57236000
2023-09-25,6.97200000,7.50900000,6.90800000,7.49400000,4956186.61000000,2023-09-25 23:59:59.999,36254757.87521000,117755,2602107.53000000,19039143.99680000
2023-09-26,7.49400000,7.57600000,7.24800000,7.35600000,3877254.09000000,2023-09-26 23:59:59.999,28698339.69080000,89315,1864353.30000000,13802549.93674000
2023-09-27,7.35500000,7.90100000,7.27100000,7.64500000,7180632.89000000,2023-09-27 23:59:59.999,54590364.53385000,164821,3679666.41000000,27989564.34210000
2023-09-28,7.64100000,8.07000000,7.57200000,7.80700000,7218442.30000000,2023-09-28 23:59:59.999,56335724.06916000,156514,3618458.11000000,28243654.08432000
2023-09-29,7.81000000,8.08200000,7.67400000,7.94600000,4632422.26000000,2023-09-29 23:59:59.999,36311757.19381000,100566,2255859.30000000,17690542.17368000
2023-09-30,7.94700000,8.27600000,7.93900000,8.19100000,5316780.65000000,2023-09-30 23:59:59.999,43246928.17421000,119758,2761526.64000000,22464420.36790000
2023-10-01,8.19000000,8.26000000,7.77800000,8.05400000,5741530.20000000,2023-10-01 23:59:59.999,46153757.80741000,137862,2806098.49000000,22579054.87888000
2023-10-02,8.05300000,8.10300000,7.35200000,7.47000000,7388633.58000000,2023-10-02 23:59:59.999,57325674.01534000,184195,3462584.02000000,26861795.69380000
2023-10-03,7.47200000,7.74400000,7.36600000,7.40900000,4753914.76000000,2023-10-03 23:59:59.999,35916072.14376000,108753,2385110.00000000,18019701.95707000
2023-10-04,7.40800000,7.78000000,7.20000000,7.67400000,5466659.39000000,2023-10-04 23:59:59.999,41343272.94321000,129276,2712424.52000000,20525884.39949000
2023-10-05,7.67300000,7.79300000,7.45100000,7.46500000,3846525.19000000,2023-10-05 23:59:59.999,29362136.49098000,90447,1977113.19000000,15098663.78613000
2023-10-06,7.46900000,7.76400000,7.43200000,7.63900000,3176035.64000000,2023-10-06 23:59:59.999,24134850.62353000,76272,1608211.72000000,12223529.64136000
2023-10-07,7.64000000,7.68000000,7.47000000,7.52400000,2235442.95000000,2023-10-07 23:59:59.999,16934629.39497000,53646,1020809.96000000,7737184.34845000
2023-10-08,7.52100000,7.94800000,7.50000000,7.67300000,5220385.39000000,2023-10-08 23:59:59.999,40191832.55423000,111364,2496311.76000000,19221327.83242000
2023-10-09,7.67100000,7.69600000,7.13400000,7.27600000,5400392.17000000,2023-10-09 23:59:59.999,40026721.42072000,136558,2538505.24000000,18821093.75254000
2023-10-10,7.27600000,7.39200000,7.17400000,7.25900000,3315249.53000000,2023-10-10 23:59:59.999,24152207.66761000,100496,1591747.39000000,11598397.91473000
2023-10-11,7.25900000,7.43000000,7.10000000,7.39100000,3701911.87000000,2023-10-11 23:59:59.999,27006057.00437000,118498,1831494.69000000,13367877.65126000
2023-10-12,7.39000000,7.41600000,7.11500000,7.19700000,3425077.36000000,2023-10-12 23:59:59.999,24822409.42983000,95626,1590518.64000000,11531855.68708000
2023-10-13,7.19800000,7.40300000,7.10700000,7.25600000,4244477.60000000,2023-10-13 23:59:59.999,30666618.69490000,89457,2020520.57000000,14603953.92852000
2023-10-14,7.25700000,7.37300000,7.20500000,7.33100000,1522386.46000000,2023-10-14 23:59:59.999,11100863.28931000,35368,764629.74000000,5578686.63210000
2023-10-15,7.33100000,7.56800000,7.28500000,7.42300000,2299972.73000000,2023-10-15 23:59:59.999,17017438.84225000,50872,1196803.47000000,8859078.36153000
2023-10-16,7.42200000,7.83200000,7.41100000,7.52500000,4491818.19000000,2023-10-16 23:59:59.999,33964843.42367000,119450,2306277.27000000,17444857.39000000
2023-10-17,7.52500000,7.55900000,7.26200000,7.32000000,2869585.65000000,2023-10-17 23:59:59.999,21226531.34853000,65510,1288460.21000000,9527651.03660000
2023-10-18,7.32000000,7.48300000,7.28000000,7.35600000,2301928.23000000,2023-10-18 23:59:59.999,16979414.97488000,57757,1123736.45000000,8292956.02443000
2023-10-19,7.35600000,7.43500000,7.21500000,7.30400000,2421707.11000000,2023-10-19 23:59:59.999,17759339.63534000,59499,1150424.65000000,8435925.76998000
2023-10-20,7.30400000,7.71000000,7.26100000,7.57000000,4329807.55000000,2023-10-20 23:59:59.999,32728827.35326000,93955,2188008.81000000,16530438.14674000
2023-10-21,7.57000000,9.17100000,7.52000000,8.91400000,15593852.19000000,2023-10-21 23:59:59.999,133634101.00988000,380558,7999353.03000000,68504145.00342000
2023-10-22,8.91400000,10.28800000,8.83900000,10.19000000,18639585.65000000,2023-10-22 23:59:59.999,176456914.83463000,531601,9290658.87000000,88019121.29344000
2023-10-23,10.18900000,11.05800000,9.78900000,10.57700000,24657322.01000000,2023-10-23 23:59:59.999,255886777.80713000,714846,11942439.23000000,123969720.74049000
2023-10-24,10.57800000,11.15000000,9.66100000,10.37200000,17094050.82000000,2023-10-24 23:59:59.999,175850424.50870000,511856,8058401.93000000,82962367.11101000
2023-10-25,10.37100000,11.78800000,10.33700000,11.05800000,17153705.46000000,2023-10-25 23:59:59.999,191623950.23086000,562025,8290376.41000000,92651458.33211000
2023-10-26,11.05900000,11.39200000,10.34800000,10.92800000,10983527.20000000,2023-10-26 23:59:59.999,119208669.04088000,359773,5184376.86000000,56304000.17898000
2023-10-27,10.92700000,11.43400000,10.60500000,11.18500000,11720249.83000000,2023-10-27 23:59:59.999,129451116.94823000,427621,5629602.66000000,62231484.39280000
2023-10-28,11.18400000,11.66600000,10.81900000,10.92300000,7686066.07000000,2023-10-28 23:59:59.999,86729883.32123000,242142,3727735.64000000,42083718.50082000
2023-10-29,10.92300000,11.29700000,10.75000000,11.08100000,5275457.69000000,2023-10-29 23:59:59.999,58255211.17639000,159371,2577901.50000000,28460323.87346000
2023-10-30,11.08500000,11.85400000,10.89000000,11.22000000,9454805.93000000,2023-10-30 23:59:59.999,106793709.23733000,280872,4470458.80000000,50506148.32646000
2023-10-31,11.22000000,12.02600000,10.92000000,11.35300000,12476688.51000000,2023-10-31 23:59:59.999,142813122.04359000,362613,6031861.00000000,69050138.17491000
2023-11-01,11.35200000,11.78600000,10.64700000,11.63800000,10588892.04000000,2023-11-01 23:59:59.999,118107823.74664000,326348,4920042.22000000,54932340.69041000
2023-11-02,11.63900000,11.74900000,10.80600000,11.00700000,8003890.51000000,2023-11-02 23:59:59.999,90049986.77640000,246395,3727567.52000000,41972954.54759000
2023-11-03,11.00700000,11.59600000,10.50000000,11.46000000,8887394.75000000,2023-11-03 23:59:59.999,98581602.62749000,259282,4349234.85000000,48344633.80648000
2023-11-04,11.45700000,11.62600000,11.14700000,11.49600000,5234888.30000000,2023-11-04 23:59:59.999,59443955.54407000,146112,2529785.24000000,28725829.10686000
2023-11-05,11.49600000,12.55900000,11.35600000,12.23100000,11907068.54000000,2023-11-05 23:59:59.999,143154909.31344000,390095,5912857.99000000,71088367.06705000
2023-11-06,12.23100000,13.25500000,12.11800000,12.98400000,10027182.42000000,2023-11-06 23:59:59.999,125991889.30280000,352472,4967111.22000000,62469315.93188000
2023-11-07,12.98400000,13.34000000,12.52800000,13.04000000,11935472.54000000,2023-11-07 23:59:59.999,154499235.89780000,422682,5747329.38000000,74417277.03382000
2023-11-08,13.04000000,14.98000000,12.81000000,14.91900000,12601104.84000000,2023-11-08 23:59:59.999,175239537.26609000,452874,6183474.87000000,85884461.97041000
2023-11-09,14.91800000,15.99000000,13.58900000,14.60300000,18901164.92000000,2023-11-09 23:59:59.999,280301399.72718000,719457,9179408.70000000,136283985.13766000
2023-11-10,14.60300000,15.64400000,14.12200000,15.49300000,12832103.89000000,2023-11-10 23:59:59.999,190685843.64798000,490540,6170349.14000000,91743719.41033000
2023-11-11,15.50200000,16.60000000,14.70800000,16.47700000,11922184.55000000,2023-11-11 23:59:59.999,187529355.93821000,480735,5718538.19000000,89968936.36683000
2023-11-12,16.47700000,16.54300000,15.37100000,16.02500000,9480541.70000000,2023-11-12 23:59:59.999,151077585.18664000,373310,4571828.40000000,72865123.31267000
2023-11-13,16.02500000,16.30000000,14.30400000,14.35800000,10117089.62000000,2023-11-13 23:59:59.999,153549320.18469000,410940,4729801.53000000,71844286.02619000
2023-11-14,14.35400000,14.91000000,13.36100000,13.94500000,12808258.53000000,2023-11-14 23:59:59.999,183276340.44336000,455713,6183103.20000000,88508357.20277000
2023-11-15,13.94700000,15.38900000,13.93000000,15.02700000,9561100.03000000,2023-11-15 23:59:59.999,141422139.78388000,317567,4545440.61000000,67249517.97334000
2023-11-16,15.02700000,15.22000000,13.55000000,13.86600000,11515683.62000000,2023-11-16 23:59:59.999,166032670.40601000,430740,5259516.11000000,75897339.32413000
2023-11-17,13.86600000,14.26900000,12.85300000,13.70200000,10376868.15000000,2023-11-17 23:59:59.999,140844962.09135000,335009,4804044.05000000,65178890.98658000
2023-11-18,13.70700000,13.81000000,12.92100000,13.75000000,5989655.98000000,2023-11-18 23:59:59.999,80700673.80889000,179730,2916118.59000000,39297550.14361000
2023-11-19,13.75100000,15.05400000,13.36900000,14.90800000,8024107.07000000,2023-11-19 23:59:59.999,114729933.55449000,256182,3932120.33000000,56250489.42082000
2023-11-20,14.91100000,15.39300000,14.36500000,14.47700000,7852547.72000000,2023-11-20 23:59:59.999,117470342.93036000,293930,3747605.58000000,56086476.56582000
2023-11-21,14.47500000,14.66300000,13.30000000,13.35900000,9307600.94000000,2023-11-21 23:59:59.999,130690622.72039000,421106,4198100.06000000,58956036.11573000
2023-11-22,13.36200000,14.62100000,13.24000000,14.21200000,7341318.89000000,2023-11-22 23:59:59.999,103981564.20852000,237848,3619539.36000000,51293071.37321000
2023-11-23,14.21300000,14.88700000,14.12200000,14.39800000,5780105.38000000,2023-11-23 23:59:59.999,83646270.85141000,183612,2746773.97000000,39751756.87709000
2023-11-24,14.39800000,14.84300000,14.20800000,14.48200000,4360537.63000000,2023-11-24 23:59:59.999,63064539.44479000,147297,1991980.81000000,28826041.07893000
2023-11-25,14.48100000,14.97500000,14.37600000,14.76200000,3318038.65000000,2023-11-25 23:59:59.999,48882638.95608000,115215,1579291.21000000,23274599.63335000
2023-11-26,14.76300000,15.33300000,14.36400000,14.76600000,5240707.85000000,2023-11-26 23:59:59.999,78025855.79330000,188296,2510824.37000000,37385610.69788000
2023-11-27,14.76800000,15.30000000,13.88000000,14.18600000,6146071.04000000,2023-11-27 23:59:59.999,88783677.67896000,208291,2938910.82000000,42478481.02592000
2023-11-28,14.18600000,14.71200000,13.76500000,14.52100000,5394866.99000000,2023-11-28 23:59:59.999,77128802.34560000,158014,2463837.80000000,35236504.50259000
2023-11-29,14.52400000,14.99300000,14.37600000,14.51100000,4845528.80000000,2023-11-29 23:59:59.999,70989583.41618000,152720,2228157.71000000,32671702.48430000
2023-11-30,14.51400000,14.83200000,14.26800000,14.41200000,4398464.68000000,2023-11-30 23:59:59.999,63719582.86703000,137707,1997154.25000000,28947075.78430000
2023-12-01,14.41100000,15.04800000,14.27100000,14.98800000,4634512.61000000,2023-12-01 23:59:59.999,68476548.32227000,134581,2145178.79000000,31706160.94182000
2023-12-02,14.98700000,16.19900000,14.91900000,15.99200000,6568892.92000000,2023-12-02 23:59:59.999,103112115.36964000,223583,3348975.53000000,52555863.44984000
2023-12-03,15.99200000,16.29000000,15.66600000,15.70500000,4379093.89000000,2023-12-03 23:59:59.999,69868182.81018000,158907,2072567.62000000,33077113.01437000
2023-12-04,15.70600000,16.39600000,15.11000000,15.81300000,8826925.32000000,2023-12-04 23:59:59.999,139434906.24724000,302435,4167762.62000000,65893913.84028000
2023-12-05,15.81200000,16.08800000,15.17800000,15.72900000,7193745.83000000,2023-12-05 23:59:59.999,111968205.43600000,218088,3385049.74000000,52688788.59624000
2023-12-06,15.72000000,16.16400000,15.23200000,15.26800000,8057101.19000000,2023-12-06 23:59:59.999,126434036.28565000,260644,3719472.18000000,58425345.78464000
2023-12-07,15.26600000,15.80200000,14.65800000,15.69100000,9080106.82000000,2023-12-07 23:59:59.999,138728132.29109000,286938,4430140.43000000,67665752.29469000
2023-12-08,15.68800000,17.32400000,15.55000000,16.92500000,10827786.35000000,2023-12-08 23:59:59.999,177727228.50166000,392323,5564078.69000000,91298981.95068000
2023-12-09,16.92600000,17.29900000,16.02300000,16.19600000,8430393.84000000,2023-12-09 23:59:59.999,141427596.37533000,283367,4004731.63000000,67207388.36440000
2023-12-10,16.19500000,16.45400000,15.79100000,16.36700000,4766574.66000000,2023-12-10 23:59:59.999,77075783.57713000,149643,2251370.52000000,36419970.05467000
2023-12-11,16.36800000,16.46200000,13.78000000,14.76800000,14107495.09000000,2023-12-11 23:59:59.999,210262385.58783000,525117,6533432.88000000,97351143.88992000
2023-12-12,14.76700000,15.13800000,14.17000000,14.52300000,7450890.25000000,2023-12-12 23:59:59.999,109772316.28013000,224669,3435377.68000000,50663919.68321000
2023-12-13,14.52700000,14.95900000,13.85700000,14.77000000,8205912.53000000,2023-12-13 23:59:59.999,117925837.92027000,226992,3999414.70000000,57488174.01287000
2023-12-14,14.77300000,15.58600000,14.21000000,15.37000000,8398653.34000000,2023-12-14 23:59:59.999,126296875.80554000,240704,4131653.10000000,62161656.60373000
2023-12-15,15.37200000,15.39400000,14.25700000,14.28100000,5588024.00000000,2023-12-15 23:59:59.999,83190160.91558000,152098,2522267.92000000,37544816.07767000
2023-12-16,14.28100000,14.80100000,14.08600000,14.32000000,3975469.06000000,2023-12-16 23:59:59.999,57534750.23196000,109411,1923774.65000000,27854969.49963000
2023-12-17,14.32000000,14.37200000,13.91000000,14.01300000,3560218.31000000,2023-12-17 23:59:59.999,50496829.05702000,101929,1588156.26000000,22532402.76760000
2023-12-18,14.01600000,14.68100000,13.63300000,14.67400000,8220244.73000000,2023-12-18 23:59:59.999,116322335.44621000,249063,4017220.24000000,56887851.14759000
2023-12-19,14.66900000,14.80800000,13.92300000,14.10000000,4715602.50000000,2023-12-19 23:59:59.999,67856499.43635000,128821,2218097.04000000,31931758.27164000
2023-12-20,14.10000000,14.80500000,13.97500000,14.25300000,5093239.98000000,2023-12-20 23:59:59.999,73436419.14789000,133521,2513385.88000000,36255261.86879000
2023-12-21,14.25200000,15.31100000,14.17900000,15.30500000,6978195.10000000,2023-12-21 23:59:59.999,103275598.51638000,197450,3623296.37000000,53659546.96344000
2023-12-22,15.30600000,15.72900000,14.96900000,15.47900000,6378166.47000000,2023-12-22 23:59:59.999,97981959.72098000,206013,3120698.14000000,47953249.20362000
2023-12-23,15.47800000,15.90000000,14.89400000,15.68200000,6241227.20000000,2023-12-23 23:59:59.999,96703831.33163000,177827,3191010.46000000,49477002.75708000
2023-12-24,15.68200000,15.95000000,15.11000000,15.26200000,5937006.95000000,2023-12-24 23:59:59.999,92802129.55644000,199417,2946567.10000000,46101366.65698000
2023-12-25,15.26300000,15.80200000,15.12000000,15.58500000,5182592.13000000,2023-12-25 23:59:59.999,79928546.31045000,148934,2472605.30000000,38114375.34074000
2023-12-26,15.58600000,15.90000000,14.30000000,15.09200000,6443612.14000000,2023-12-26 23:59:59.999,97836193.17875000,214568,3094780.88000000,47062797.51301000
2023-12-27,15.09200000,16.75000000,14.64600000,16.70900000,8604959.81000000,2023-12-27 23:59:59.999,136785210.09551000,276733,4319867.80000000,68726578.20270000
2023-12-28,16.71100000,17.67200000,15.97500000,16.00500000,12399584.63000000,2023-12-28 23:59:59.999,209252738.19674000,442153,6106473.37000000,103159541.03370000
2023-12-29,16.00600000,16.22400000,15.11600000,15.54000000,7020535.98000000,2023-12-29 23:59:59.999,110618351.40606000,232636,3255728.97000000,51328123.09343000
2023-12-30,15.53900000,15.62300000,15.01700000,15.16700000,2951588.48000000,2023-12-30 23:59:59.999,45123375.11613000,113096,1295483.94000000,19797078.54362000
2023-12-31,15.17000000,15.52800000,14.77000000,14.94100000,3495890.27000000,2023-12-31 23:59:59.999,53145917.53242000,108055,1663946.37000000,25313935.50255000
2024-01-01,14.94200000,15.58000000,14.81000000,15.54800000,3173937.89000000,2024-01-01 23:59:59.999,48410299.53350000,98335,1541344.24000000,23524749.84843000
2024-01-02,15.54700000,16.06300000,15.01700000,15.16600000,5675020.93000000,2024-01-02 23:59:59.999,88582158.81126000,161201,2643502.01000000,41267267.56273000
2024-01-03,15.16500000,15.57800000,12.20000000,14.14800000,10147635.17000000,2024-01-03 23:59:59.999,143513686.83934000,349177,4729253.47000000,66876744.39624000
2024-01-04,14.14800000,14.77700000,13.97500000,14.52600000,4365827.16000000,2024-01-04 23:59:59.999,62880870.46925000,126458,2103975.27000000,30309458.27140000
2024-01-05,14.53000000,14.65500000,13.70500000,14.09100000,6076419.59000000,2024-01-05 23:59:59.999,86179566.41586000,191464,3028211.62000000,42918646.11621000
2024-01-06,14.09200000,14.09800000,13.18000000,13.43600000,3565461.87000000,2024-01-06 23:59:59.999,48206687.88498000,124013,1846086.62000000,24956578.20197000
2024-01-07,13.43500000,13.74100000,13.00000000,13.15100000,3045099.87000000,2024-01-07 23:59:59.999,41054293.34619000,92044,1496859.63000000,20191890.59572000
2024-01-08,13.15500000,14.40200000,12.52700000,14.13900000,6343630.56000000,2024-01-08 23:59:59.999,85708213.74553000,208023,3043522.61000000,41114428.10643000
2024-01-09,14.14300000,14.25000000,13.24200000,13.71600000,6089402.93000000,2024-01-09 23:59:59.999,83646753.23174000,188402,2963407.43000000,40729418.23182000
2024-01-10,13.71600000,15.36300000,13.56300000,15.07200000,6108662.90000000,2024-01-10 23:59:59.999,87012368.77934000,220501,3019434.76000000,43029376.64546000
2024-01-11,15.07300000,15.69500000,14.59700000,15.02200000,5971021.52000000,2024-01-11 23:59:59.999,90221354.98828000,201569,2974289.66000000,44938422.82604000
2024-01-12,15.02100000,15.30400000,13.59000000,14.15100000,5199803.58000000,2024-01-12 23:59:59.999,76063919.32785000,192660,2568018.25000000,37574822.27833000
2024-01-13,14.15500000,14.43000000,13.78800000,14.34500000,2403223.09000000,2024-01-13 23:59:59.999,34062289.54046000,85286,1169740.06000000,16580461.33630000
2024-01-14,14.34500000,15.43400000,14.26700000,14.75500000,6981289.71000000,2024-01-14 23:59:59.999,104648731.27882000,223767,3492000.05000000,52338678.14896000
2024-01-15,14.75500000,16.01800000,14.75000000,15.18500000,7120605.92000000,2024-01-15 23:59:59.999,110499086.02243000,251461,3710704.05000000,57589851.86277000
2024-01-16,15.18500000,15.36500000,14.73900000,15.27100000,3995089.65000000,2024-01-16 23:59:59.999,60443747.66732000,139846,1782635.53000000,26978661.41365000
2024-01-17,15.26700000,16.39500000,15.26700000,15.76100000,8906227.12000000,2024-01-17 23:59:59.999,141244276.42517000,275190,4574003.28000000,72558002.35370000
2024-01-18,15.76100000,15.77300000,14.18900000,14.65800000,6730412.48000000,2024-01-18 23:59:59.999,100766459.45176000,224506,2863463.16000000,42892089.74659000
2024-01-19,14.65800000,16.41500000,14.46100000,16.11800000,9958120.37000000,2024-01-19 23:59:59.999,152384672.95382000,292986,5237234.83000000,80218265.28850000
2024-01-20,16.11800000,16.61000000,15.62400000,15.78100000,8343648.47000000,2024-01-20 23:59:59.999,134024889.72297000,237206,4261352.58000000,68541564.75761000
2024-01-21,15.78100000,15.91200000,15.36500000,15.39600000,3466755.98000000,2024-01-21 23:59:59.999,54168056.07828000,106949,1662526.61000000,25991984.37968000
2024-01-22,15.39300000,15.97400000,14.50700000,14.59800000,8999991.39000000,2024-01-22 23:59:59.999,136876085.88633000,257738,4372003.39000000,66561797.90534000
2024-01-23,14.59700000,14.88600000,13.56100000,14.30000000,7634724.20000000,2024-01-23 23:59:59.999,108046194.11044000,236181,3387468.02000000,47940363.73993000
2024-01-24,14.29800000,14.44200000,13.91100000,14.24300000,4902671.90000000,2024-01-24 23:59:59.999,69367952.09241000,130552,2360357.10000000,33405133.51650000
2024-01-25,14.24200000,14.26100000,13.50600000,13.74400000,3983863.76000000,2024-01-25 23:59:59.999,54985527.16049000,100291,1971294.03000000,27216576.88525000
2024-01-26,13.74400000,14.30000000,13.63700000,14.18700000,4124078.30000000,2024-01-26 23:59:59.999,57876011.27382000,98284,2040669.74000000,28628447.27868000
2024-01-27,14.18800000,14.40000000,14.09100000,14.34500000,2101656.52000000,2024-01-27 23:59:59.999,29982600.03758000,50239,1085209.12000000,15483689.28321000
2024-01-28,14.34100000,14.70000000,14.20100000,14.48000000,3924457.90000000,2024-01-28 23:59:59.999,56753018.67047000,92379,2124197.29000000,30729091.23157000
2024-01-29,14.47900000,15.08100000,14.26500000,15.00400000,5591006.51000000,2024-01-29 23:59:59.999,82412342.22473000,129986,2769901.95000000,40830060.73707000
2024-01-30,15.00400000,15.80500000,14.89500000,15.47500000,6613663.41000000,2024-01-30 23:59:59.999,101537444.75931000,167562,3323210.45000000,50977545.16280000
2024-01-31,15.47400000,16.06000000,15.08300000,15.42900000,9675848.46000000,2024-01-31 23:59:59.999,151455614.08874000,239358,4737860.55000000,74203793.90290000
2024-02-01,15.42700000,17.38200000,15.14700000,17.19000000,15982416.79000000,2024-02-01 23:59:59.999,260696961.62748000,424446,8342615.21000000,136248310.36282000
2024-02-02,17.19200000,18.88000000,17.13200000,17.82800000,18593885.47000000,2024-02-02 23:59:59.999,335752047.10345000,575693,9653658.11000000,174288299.82148000
2024-02-03,17.82700000,18.14800000,17.50200000,17.65800000,7618053.39000000,2024-02-03 23:59:59.999,135768023.96605000,188502,3614138.57000000,64439109.91413000
2024-02-04,17.66100000,18.71100000,17.53200000,18.15300000,7542592.91000000,2024-02-04 23:59:59.999,136708704.23616000,212136,3707783.68000000,67210218.69103000
2024-02-05,18.15400000,19.79400000,17.80600000,19.16400000,11701737.55000000,2024-02-05 23:59:59.999,222110438.40201000,394436,5694352.91000000,108157734.64033000
2024-02-06,19.16300000,19.33300000,18.21000000,18.28700000,7718020.78000000,2024-02-06 23:59:59.999,144957782.21098000,223752,3470871.53000000,65253728.75975000
2024-02-07,18.28700000,19.07700000,18.02100000,18.81700000,6288753.44000000,2024-02-07 23:59:59.999,116099264.62914000,193624,3064290.56000000,56575936.91508000
2024-02-08,18.81800000,19.27100000,17.96900000,18.21200000,6386966.04000000,2024-02-08 23:59:59.999,118829903.51950000,206064,3088140.52000000,57496279.03528000
2024-02-09,18.20900000,18.62500000,17.97300000,18.47000000,5692887.07000000,2024-02-09 23:59:59.999,104384521.12498000,189169,2770255.00000000,50803643.60098000
2024-02-10,18.47000000,19.17000000,17.98600000,19.08400000,4237108.87000000,2024-02-10 23:59:59.999,78346370.59898000,154758,2020224.53000000,37390914.51841000
2024-02-11,19.08300000,20.67600000,18.82900000,20.14600000,8729373.41000000,2024-02-11 23:59:59.999,175091237.48581000,320398,4287292.50000000,85900379.76350000
2024-02-12,20.14700000,20.85600000,19.75100000,20.46500000,9061699.87000000,2024-02-12 23:59:59.999,184402354.62064000,327306,4416614.93000000,89956251.51076000
2024-02-13,20.46700000,20.59200000,19.45000000,19.87000000,6228394.60000000,2024-02-13 23:59:59.999,124378539.55182000,223689,2834059.66000000,56634382.34291000
2024-02-14,19.86900000,20.43000000,19.70200000,20.24000000,5075660.98000000,2024-02-14 23:59:59.999,102253074.33663000,181534,2320640.76000000,46749553.93877000
2024-02-15,20.24000000,20.52400000,19.65000000,19.93200000,4869032.92000000,2024-02-15 23:59:59.999,97647045.91914000,187933,2157024.25000000,43268255.12109000
2024-02-16,19.93100000,20.31000000,19.11600000,19.55100000,4600202.39000000,2024-02-16 23:59:59.999,90757236.43581000,174457,2066747.46000000,40805685.95329000
2024-02-17,19.55500000,20.27300000,19.21800000,20.03200000,3715998.41000000,2024-02-17 23:59:59.999,73120457.60744000,145112,1873509.05000000,36867769.97599000
2024-02-18,20.03100000,20.37300000,19.75200000,20.11900000,2893117.13000000,2024-02-18 23:59:59.999,57911475.34542000,113051,1364179.92000000,27310044.71500000
2024-02-19,20.12000000,20.24500000,19.64700000,19.83200000,4131134.93000000,2024-02-19 23:59:59.999,82556516.09926000,146563,1931828.88000000,38602442.75395000
2024-02-20,19.83200000,19.88300000,18.37800000,19.28100000,5699014.63000000,2024-02-20 23:59:59.999,110028447.41696000,202223,2589172.06000000,49988595.30097000
2024-02-21,19.28100000,19.28700000,18.00000000,18.59400000,4953060.58000000,2024-02-21 23:59:59.999,91705367.23368000,168528,2503163.03000000,46379935.23884000
2024-02-22,18.59400000,19.01400000,18.07800000,18.12100000,4209962.51000000,2024-02-22 23:59:59.999,77791612.42669000,144015,2099893.79000000,38821944.61180000
2024-02-23,18.12000000,18.28600000,17.56000000,17.93500000,4920946.76000000,2024-02-23 23:59:59.999,88340099.70930000,163591,2537957.83000000,45560173.14071000
2024-02-24,17.93600000,18.56400000,17.75600000,18.53300000,2305801.67000000,2024-02-24 23:59:59.999,42167516.31767000,80863,1206675.43000000,22072984.82051000
2024-02-25,18.53300000,18.85900000,18.37000000,18.72200000,2002911.08000000,2024-02-25 23:59:59.999,37291396.05309000,73179,1033125.28000000,19236279.63771000
2024-02-26,18.72100000,19.26400000,18.12800000,19.08300000,4454205.75000000,2024-02-26 23:59:59.999,83595331.06823000,142781,2196754.97000000,41217483.02095000
2024-02-27,19.08300000,19.36200000,18.66200000,19.02300000,4823735.82000000,2024-02-27 23:59:59.999,92098585.27813000,186878,2317443.36000000,44261198.03479000
2024-02-28,19.02200000,20.87000000,18.00600000,19.43000000,13518121.88000000,2024-02-28 23:59:59.999,263558313.60712000,632554,6696826.21000000,130698442.17545000
2024-02-29,19.43000000,20.45500000,18.80100000,19.27400000,8082763.33000000,2024-02-29 23:59:59.999,160126241.27135000,418884,4020748.87000000,79670396.25801000
2024-03-01,19.27400000,20.10000000,19.26600000,20.05100000,4054690.97000000,2024-03-01 23:59:59.999,80257853.74536000,223569,1875736.33000000,37132824.03714000
2024-03-02,20.05200000,21.69000000,19.95600000,21.39800000,7764412.97000000,2024-03-02 23:59:59.999,163185570.13252000,413457,4022790.62000000,84558573.70242000
2024-03-03,21.39700000,21.53600000,19.38000000,20.50700000,5670314.05000000,2024-03-03 23:59:59.999,116500660.57904000,335751,2677505.03000000,55007493.07902000
2024-03-04,20.50700000,20.89500000,19.82000000,20.41600000,6487639.07000000,2024-03-04 23:59:59.999,132319926.31279000,384720,3063407.64000000,62495658.96561000
2024-03-05,20.41500000,21.05500000,16.55300000,18.97300000,13545293.99000000,2024-03-05 23:59:59.999,266234738.93392000,785009,6449145.89000000,126990482.79371000
2024-03-06,18.97300000,20.15200000,18.38900000,20.08500000,6863998.61000000,2024-03-06 23:59:59.999,133144093.87503000,413602,3261600.05000000,63229711.99583000
2024-03-07,20.08400000,20.40000000,19.59100000,20.09100000,4703308.76000000,2024-03-07 23:59:59.999,94128714.76551000,280551,2240532.32000000,44828525.29948000
2024-03-08,20.09200000,20.39100000,19.14000000,19.69900000,5624596.13000000,2024-03-08 23:59:59.999,111443901.13223000,289342,2657424.64000000,52668254.44189000
2024-03-09,19.69800000,20.33000000,19.65900000,19.97200000,3713915.75000000,2024-03-09 23:59:59.999,74275087.13876000,169696,1781404.83000000,35637968.85947000
2024-03-10,19.97300000,21.96000000,19.37900000,21.68000000,6536500.81000000,2024-03-10 23:59:59.999,133333119.01580000,324660,3358581.02000000,68523987.87617000
2024-03-11,21.68200000,22.86800000,20.66100000,21.27700000,13248286.27000000,2024-03-11 23:59:59.999,284360477.15631000,631543,6603365.97000000,141771030.70352000
