date,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base,Taker Buy Quote,SMA_5,SMA_20,EMA_12,RSI,MACD,Price_Change,Volatility,High_Low_Ratio,Volume_SMA,Upper_Shadow,Lower_Shadow,Body_Size,Support,Resistance,Price_Position
2024-01-11,15.073,15.695,14.597,15.022,5971021.52,90221354.98828,201569,2974289.66,44938422.82604,14.220000000000004,14.899899999999988,14.509768796508451,43.56759586441565,-0.18067054072524336,-0.003317409766454227,0.04841510257569574,1.075220935808728,5738818.249999988,0.6219999999999999,0.4250000000000007,0.051000000000000156,12.2,17.672,0.5157163742690059
2024-01-12,15.021,15.304,13.59,14.151,5199803.58,76063919.32785,192660,2568018.25,37574822.27833,14.420000000000005,14.823349999999987,14.454573597045611,41.36945445507643,-0.19590727076336734,-0.05798162694714426,0.049954937815896695,1.126122148638705,5691296.514999988,0.2829999999999995,0.5609999999999999,0.870000000000001,12.2,17.672,0.35654239766081874
2024-01-13,14.155,14.43,13.788,14.345,2403223.09,34062289.54046,85286,1169740.06,16580461.3363,14.461200000000005,14.77749999999999,14.437716120577054,44.776309100152524,-0.1901365348016295,0.01370927849621939,0.0498020605892529,1.046562228024369,4916855.306999987,0.08499999999999908,0.3669999999999991,0.19000000000000128,12.2,17.672,0.39199561403508787
2024-01-14,14.345,15.434,14.267,14.755,6981289.71,104648731.27882,223767,3492000.05,52338678.14896,14.669000000000006,14.73599999999999,14.48652902510366,48.84500745156483,-0.15074195209882468,0.028581387242941902,0.05001040703441245,1.0817971542720963,5178401.561999987,0.6789999999999985,0.07800000000000118,0.41000000000000014,12.2,17.672,0.4669225146198832
2024-01-15,14.755,16.018,14.75,15.185,7120605.92,110499086.02243,251461,3710704.05,57589851.86277,14.691600000000005,14.740649999999992,14.593986098164637,47.695238095238096,-0.08385739924507085,0.029142663503896937,0.049934283170289896,1.0859661016949154,5282820.194999987,0.8330000000000002,0.005000000000000782,0.4299999999999997,12.2,17.672,0.5455043859649124
2024-01-16,15.185,15.365,14.739,15.271,3995089.65,60443747.66732,139846,1782635.53,26978661.41365,14.741400000000004,14.668749999999992,14.698142083062384,50.69270352289221,-0.023638933057714695,0.005663483701020766,0.04335279237247578,1.0424723522627044,5325782.972999987,0.09399999999999942,0.44599999999999973,0.0860000000000003,12.2,17.672,0.5612207602339183
2024-01-17,15.267,16.395,15.267,15.761,8906227.12,141244276.42517,275190,4574003.28,72558002.3537,15.063400000000005,14.656549999999992,14.86165868566817,61.43809388739186,0.06289848555696587,0.03208696221596474,0.04305731922284799,1.0738848496757714,5911895.697999987,0.6340000000000003,0.0,0.4939999999999998,12.2,16.395,0.8488676996424314
2024-01-18,15.761,15.773,14.189,14.658,6730412.48,100766459.45176,224506,2863463.16,42892089.74659,15.126000000000005,14.612449999999992,14.830326580180758,50.848765432098766,0.04199306155927296,-0.06998286910729012,0.04542355626435419,1.1116357741912748,5950573.889999988,0.012000000000000455,0.4689999999999994,1.1029999999999998,12.2,16.395,0.5859356376638856
2024-01-19,14.658,16.415,14.461,16.118,9958120.37,152384672.95382,292986,5237234.83,80218265.2885,15.398600000000005,14.659999999999993,15.02843018322987,61.51573684808544,0.14160285117293903,0.09960431163869554,0.05040087691778142,1.1351220524168453,6337445.6339999875,0.2970000000000006,0.19699999999999918,1.459999999999999,12.2,16.415,0.9295373665480425
2024-01-20,16.118,16.61,15.624,15.781,8343648.47,134024889.72297,237206,4261352.58,68541564.75761,15.517800000000005,14.701999999999995,15.14421015504066,63.82176116939763,0.1911478105435016,-0.020908301278074082,0.05053863319166138,1.0631080389144905,6560944.1909999885,0.4920000000000009,0.15700000000000003,0.33699999999999797,12.2,16.61,0.8120181405895694
2024-01-21,15.781,15.912,15.365,15.396,3466755.98,54168056.07828,106949,1662526.61,25991984.37968,15.542800000000005,14.694399999999996,15.182947054265174,63.07817779331238,0.19707451306410206,-0.024396426081997324,0.050143895111787164,1.0356003904978848,6310517.636999989,0.13100000000000023,0.031000000000000583,0.3849999999999998,12.2,16.61,0.7247165532879821
2024-01-22,15.393,15.974,14.507,14.598,8999991.39,136876085.88633,257738,4372003.39,66561797.90534,15.310200000000005,14.665999999999997,15.092955199762839,52.734421541761,0.13581395790999373,-0.051831644583008596,0.05122537660885806,1.101123595505618,6690536.417999988,0.5809999999999995,0.09100000000000108,0.7949999999999999,12.2,16.61,0.5437641723356013
2024-01-23,14.597,14.886,13.561,14.3,7634724.2,108046194.11044,236181,3387468.02,47940363.73993,15.238600000000005,14.673599999999997,14.970962092107017,53.531688437348826,0.06249797928030709,-0.020413755308946402,0.049055455480581836,1.0977066588009734,7213686.528999989,0.2889999999999997,0.7390000000000008,0.2969999999999988,12.527,16.61,0.43423952975753155
2024-01-24,14.298,14.442,13.911,14.243,4902671.9,69367952.09241,130552,2360357.1,33405133.5165,14.863600000000005,14.659449999999996,14.858967924090553,44.052231310087535,-0.00020255074899289127,-0.003986013986014059,0.04870906386510698,1.0381712313996119,7005824.74799999,0.14400000000000013,0.33200000000000074,0.054999999999999716,12.527,16.61,0.42027920646583417
2024-01-25,14.242,14.261,13.506,13.744,3983863.76,54985527.16049,100291,1971294.03,27216576.88525,14.456200000000004,14.642099999999994,14.68743439730739,41.38581827985979,-0.08913085717367153,-0.03503475391420352,0.048887338424881965,1.0559010810010365,6692150.53199999,0.01899999999999835,0.23799999999999955,0.4980000000000011,12.527,16.61,0.2980651481753614
2024-01-26,13.744,14.3,13.637,14.187,4124078.3,57876011.27382,98284,2040669.74,28628447.27868,14.214400000000003,14.679649999999995,14.610444490029328,50.257510729613735,-0.12244926411980472,0.032232246798602926,0.04812210573660353,1.0486177311725453,6705049.396999991,0.11300000000000132,0.10699999999999932,0.4429999999999996,12.527,16.61,0.4065638011266226
2024-01-27,14.188,14.4,14.091,14.345,2101656.52,29982600.03758,50239,1085209.12,15483689.28321,14.163800000000004,14.739349999999996,14.569606876178662,50.0,-0.13455400729275624,0.011136956368506423,0.04777955804246031,1.02192889078135,6024592.336999991,0.054999999999999716,0.09700000000000131,0.15700000000000003,12.527,16.61,0.44526083761939783
2024-01-28,14.341,14.7,14.201,14.48,3924457.9,56753018.67047,92379,2124197.29,30729091.23157,14.199800000000005,14.756399999999996,14.555821202920407,47.94130857912861,-0.13173517066423912,0.00941094457999303,0.04490666689570213,1.035138370537286,5743996.87899999,0.21999999999999886,0.1399999999999988,0.13900000000000112,13.242,16.61,0.3675771971496437
2024-01-29,14.479,15.081,14.265,15.004,5591006.51,82412342.22473,129986,2769901.95,40830060.73707,14.352000000000007,14.820799999999997,14.624771787086498,48.66381219548205,-0.08622485512150746,0.036187845303867316,0.044856250057689694,1.0572029442691901,5307285.4929999905,0.07699999999999996,0.21399999999999864,0.5250000000000004,13.506,16.61,0.48260309278350505
2024-01-30,15.004,15.805,14.895,15.475,6613663.41,101537444.75931,167562,3323210.45,50977545.1628,14.698200000000005,14.840949999999998,14.755576127534729,51.424979044425804,-0.01201335599120057,0.03139162889896019,0.03970114036033872,1.061094326955354,5134286.98699999,0.33000000000000007,0.10899999999999999,0.4710000000000001,13.506,16.61,0.6343427835051546
2024-01-31,15.474,16.06,15.083,15.429,9675848.46,151455614.08874,239358,4737860.55,74203793.9029,14.946600000000007,14.861299999999996,14.859179800221694,47.527554364015494,0.04259694510509249,-0.0029725363489498946,0.03969875448040998,1.0647749121527545,5755196.23499999,0.5859999999999985,0.3460000000000001,0.04499999999999993,13.506,16.61,0.6195231958762888
2024-02-01,15.427,17.382,15.147,17.19,15982416.79,260696961.62748,424446,8342615.21,136248310.36282,15.515600000000006,15.013249999999996,15.217767523264511,67.17308735756919,0.22537599074913928,0.11413571845226533,0.04437342276647594,1.1475539710833829,6453438.774999989,0.19200000000000017,0.27999999999999936,1.7630000000000017,13.506,17.382,0.9504643962848297
2024-02-02,17.192,18.88,17.132,17.828,18593885.47,335752047.10345,575693,9653658.11,174288299.82148,16.185200000000005,15.187399999999993,15.619341750454586,63.05343511450383,0.4169051462736846,0.03711460151250723,0.044764216044804774,1.102031286481438,7549354.9019999895,1.0519999999999996,0.05999999999999872,0.6359999999999992,13.506,18.88,0.8042426497953108
2024-02-03,17.827,18.148,17.502,17.658,7618053.39,135768023.96605,188502,3614138.57,64439109.91413,16.716000000000005,15.332549999999994,15.932981481153881,64.70311765627449,0.5486512920974889,-0.009535562037244705,0.04482612184043504,1.0369100674208662,7820893.050999989,0.32099999999999795,0.15600000000000236,0.16900000000000048,13.506,18.88,0.7726088574618537
2024-02-04,17.661,18.711,17.532,18.153,7542592.91,136708704.23616,212136,3707783.68,67210218.69103,17.251600000000007,15.480949999999996,16.27452279174559,71.23055598336671,0.685105950026708,0.028032619775738787,0.04480179098410115,1.0672484599589322,8176765.965999988,0.5579999999999998,0.12900000000000134,0.49199999999999733,13.506,18.88,0.8647190174916263
2024-02-05,18.154,19.794,17.806,19.164,11701737.55,222110438.40201,394436,5694352.91,108157734.64033,17.998600000000007,15.675599999999994,16.71905774686165,84.04413957649868,0.8648569674923134,0.055693273839034996,0.04593534289172978,1.111647759182298,8934531.890999988,0.629999999999999,0.347999999999999,1.0100000000000016,13.506,19.794,0.8998091603053436
2024-02-06,19.163,19.333,18.21,18.287,7718020.78,144957782.21098,223752,3470871.53,65253728.75975,18.218000000000007,15.801899999999993,16.960279631959857,77.36444749485243,0.9258715029141733,-0.04576288874973922,0.04745252665507644,1.061669412410763,9496168.316999989,0.16999999999999815,0.07699999999999818,0.8760000000000012,13.506,19.794,0.7603371501272262
2024-02-07,18.287,19.077,18.021,18.817,6288753.44,116099264.62914,193624,3064290.56,56575936.91508,18.415800000000008,16.009849999999993,17.24592891935065,79.47924722866718,1.0054028739379817,0.028982337179417117,0.043861157259476355,1.0585983019810221,9732597.870999988,0.26000000000000156,0.26599999999999824,0.5300000000000011,13.506,19.794,0.8446246819338422
2024-02-08,18.818,19.271,17.969,18.212,6386966.04,118829903.5195,206064,3088140.52,57496279.03528,18.52660000000001,16.11454999999999,17.39455523945055,78.40793489318412,1.0079940862906724,-0.03215177764787158,0.03996199282830954,1.0724581223217764,9812193.823999988,0.4529999999999994,0.24299999999999855,0.6060000000000016,13.506,19.794,0.7484096692111958
2024-02-09,18.209,18.625,17.973,18.47,5692887.07,104384521.12498,189169,2770255.0,50803643.60098,18.59000000000001,16.24899999999999,17.560008279535083,77.8877458002344,1.019118322905566,0.01416648363716222,0.03944524115112817,1.0362766371779892,9720116.189999988,0.15500000000000114,0.23600000000000065,0.26099999999999923,13.506,19.794,0.7894402035623407
2024-02-10,18.47,19.17,17.986,19.084,4237108.87,78346370.59898,154758,2020224.53,37390914.51841,18.57400000000001,16.433399999999992,17.794468544221996,79.12722802704363,1.0652000658613296,0.03324309691391458,0.039009253131640095,1.0658289780940733,9176242.230999988,0.08600000000000207,0.4839999999999982,0.6140000000000008,13.506,19.794,0.8870865139949108
2024-02-11,19.083,20.676,18.829,20.146,8729373.41,175091237.48581,320398,4287292.5,85900379.7635,18.94580000000001,16.710799999999992,18.15624261434169,81.26241447804017,1.1738829121558894,0.055648710962062475,0.03718581199045916,1.0980933666153272,8450937.892999988,0.5299999999999976,0.2539999999999978,1.0630000000000024,13.506,20.676,0.9260808926080896
2024-02-12,20.147,20.856,19.751,20.465,9061699.87,184402354.62064,327306,4416614.93,89956251.51076,19.27540000000001,17.01904999999999,18.51143605828912,80.82872304392006,1.271103000709676,0.015834408815645684,0.03614136952484625,1.055946534352691,7497719.332999989,0.3910000000000018,0.39599999999999724,0.3180000000000014,13.506,20.856,0.9468027210884351
2024-02-13,20.467,20.592,19.45,19.87,6228394.6,124378539.55182,223689,2834059.66,56634382.34291,19.607000000000006,17.30039999999999,18.72044589547541,74.46832201313886,1.2853226940129616,-0.02907402882970922,0.03738380011536133,1.058714652956298,7358753.453999989,0.125,0.4200000000000017,0.5969999999999978,13.506,20.856,0.8658503401360543
2024-02-14,19.869,20.43,19.702,20.24,5075660.98,102253074.33663,181534,2320640.76,46749553.93877,19.961000000000006,17.62519999999999,18.954223450017654,75.85169263836647,1.3113315968116837,0.018621036738802,0.03528673304787673,1.036950563394579,7112060.26099999,0.19000000000000128,0.16699999999999804,0.37099999999999866,13.637,20.856,0.9146696218312781
2024-02-15,20.24,20.524,19.65,19.932,4869032.92,97647045.91914,187933,2157024.25,43268255.12109,20.13060000000001,17.91244999999999,19.1046506115534,67.46051961283749,1.2921951919182426,-0.01521739130434785,0.036016853129050924,1.0444783715012724,6428789.79799999,0.2840000000000025,0.28200000000000003,0.30799999999999983,14.091,20.856,0.863414634146341
2024-02-16,19.931,20.31,19.116,19.551,4600202.39,90757236.43581,174457,2066747.46,40805685.95329,20.01160000000001,18.172749999999986,19.173319748237493,61.34298880842659,1.2320832485753108,-0.019114990969295587,0.036932548918771034,1.0624607658505962,6117007.95899999,0.3789999999999978,0.4349999999999987,0.38000000000000256,14.201,20.856,0.8039068369646878
2024-02-17,19.555,20.273,19.218,20.032,3715998.41,73120457.60744,145112,1873509.05,36867769.97599,19.925000000000004,18.450349999999986,19.3054244023548,65.01391348343029,1.2093165322972226,0.02460232213186031,0.036941102944799464,1.0548964512436259,5859732.45599999,0.24099999999999966,0.33699999999999974,0.4770000000000003,14.265,20.856,0.8749810347443481
2024-02-18,20.031,20.373,19.752,20.119,2893117.13,57911475.34542,113051,1364179.92,27310044.715,19.974800000000005,18.706099999999985,19.4305898789156,63.11016271005602,1.1846381473808094,0.004343051118210761,0.03675596584196936,1.0314398541919807,5510347.56499999,0.25400000000000134,0.2789999999999999,0.08800000000000097,14.895,20.856,0.8763630263378624
2024-02-19,20.12,20.245,19.647,19.832,4131134.93,82556516.09926,146563,1931828.88,38602442.75395,19.893200000000004,18.923949999999984,19.492345282159352,54.93061706524948,1.1289084937012106,-0.014265122520999984,0.03712637665975986,1.030437216877895,5354172.3509999905,0.125,0.18500000000000227,0.28800000000000026,15.083,20.856,0.8226225532652
2024-02-20,19.832,19.883,18.378,19.281,5699014.63,110028447.41696,202223,2589172.06,49988595.30097,19.763,19.116549999999986,19.459830623365605,57.70781637717121,1.0284261896080658,-0.0277833803953208,0.0380941608956876,1.0818913918815976,5500362.926999991,0.05099999999999838,0.9029999999999987,0.5510000000000019,15.147,20.856,0.7241198108250128
2024-02-21,19.281,19.287,18.0,18.594,4953060.58,91705367.23368,168528,2503163.03,46379935.23884,19.571600000000004,19.186749999999986,19.32662591207859,48.31188493565481,0.8831773623030905,-0.0356309320056013,0.030992682360155996,1.0715,5122731.643999991,0.006000000000000227,0.5940000000000012,0.6869999999999976,17.132,20.856,0.3925886143931256
2024-02-22,18.594,19.014,18.078,18.121,4209962.51,77791612.42669,144015,2099893.79,38821944.6118,19.189400000000003,19.201399999999985,19.141145002528038,49.29708017920592,0.721581530513685,-0.025438313434441362,0.03067077093657561,1.051775638898108,4637557.9079999905,0.41999999999999815,0.04299999999999926,0.47300000000000253,17.502,20.856,0.18455575432319596
2024-02-23,18.12,18.286,17.56,17.935,4920946.76,88340099.7093,163591,2537957.83,45560173.14071,18.752600000000005,19.215249999999987,18.95558423290834,45.820965474144664,0.5719143514135681,-0.010264334197891967,0.03068470101999711,1.0413439635535309,4506813.1239999905,0.16600000000000037,0.375,0.18500000000000227,17.532,20.856,0.1212394705174484
2024-02-24,17.936,18.564,17.756,18.533,2305801.67,42167516.31767,80863,1206675.43,22072984.82051,18.492800000000006,19.234249999999985,18.890571273999363,45.68519968676587,0.495839902244942,0.03334262614998629,0.03095069874222922,1.045505744537058,4229827.192999991,0.030999999999998806,0.17999999999999972,0.5970000000000013,17.56,20.856,0.29520631067961217
2024-02-25,18.533,18.859,18.37,18.722,2002911.08,37291396.05309,73179,1033125.28,19236279.63771,18.381000000000007,19.212149999999987,18.864637231845613,37.08272859216256,0.44566373948040905,0.010198025144337208,0.028316998604560148,1.026619488296135,3943215.00899999,0.13700000000000045,0.16300000000000026,0.18900000000000006,17.56,20.856,0.35254854368932087
2024-02-26,18.721,19.264,18.128,19.083,4454205.75,83595331.06823,142781,2196754.97,41217483.02095,18.478800000000007,19.251949999999987,18.898231503869365,37.55851638458766,0.4300708627904726,0.01928212797777995,0.02656022869799568,1.062665489849956,3928615.34499999,0.18100000000000094,0.593,0.3619999999999983,17.56,20.856,0.4620752427184461
2024-02-27,19.083,19.362,18.662,19.023,4823735.82,92098585.27813,186878,2317443.36,44261198.03479,18.659200000000006,19.262249999999987,18.91742665712023,41.5620641562064,0.40816680426940266,-0.003144159723313833,0.02583371327851361,1.037509377344336,4039389.0859999894,0.2789999999999999,0.36100000000000065,0.05999999999999872,17.56,20.856,0.44387135922330084
2024-02-28,19.022,20.87,18.006,19.43,13518121.88,263558313.60712,632554,6696826.21,130698442.17545,18.958200000000005,19.323149999999988,18.99628409448635,41.98971518987343,0.41882126777261774,0.021395153235556963,0.02499347184933038,1.1590580917471953,5101889.5609999895,1.4400000000000013,1.0159999999999982,0.40800000000000125,17.56,20.87,0.5649546827794562
2024-02-29,19.43,20.455,18.801,19.274,8082763.33,160126241.27135,418884,4020748.87,79670396.25801,19.106400000000004,19.363349999999986,19.039009618411527,43.291190864600345,0.4099514455284421,-0.008028821410190345,0.0249894288526804,1.0879740439338332,5497052.400999989,1.0249999999999986,0.47300000000000253,0.1559999999999988,17.56,20.87,0.5178247734138975
2024-03-01,19.274,20.1,19.266,20.051,4054690.97,80257853.74536,223569,1875736.33,37132824.03714,19.372200000000003,19.411699999999986,19.194700446348214,54.716981132075475,0.46031324923424677,0.04031337553180436,0.025493238825329972,1.0432886951105576,5332620.034999989,0.04900000000000304,0.008000000000002672,0.7769999999999975,17.56,20.87,0.7525679758308151
2024-03-02,20.052,21.69,19.956,21.398,7764412.97,163185570.13252,413457,4022790.62,84558573.70242,19.835200000000004,19.474299999999985,19.533669608448488,61.07687317547843,0.6019777592688875,0.06717869432945989,0.026846171119236654,1.0868911605532172,5613755.273999989,0.2920000000000016,0.09600000000000009,1.346,17.56,21.69,0.9292978208232442
2024-03-03,21.397,21.536,19.38,20.507,5670314.05,116500660.57904,335751,2677505.03,55007493.07902,20.132000000000005,19.476399999999988,19.68341274561026,52.78335724533717,0.6350314037772975,-0.041639405551920694,0.028467436340002674,1.11124871001032,5759790.427999989,0.1390000000000029,1.1270000000000024,0.889999999999997,17.56,21.69,0.7135593220338985
2024-03-04,20.507,20.895,19.82,20.416,6487639.07,132319926.31279,384720,3063407.64,62495658.96561,20.329200000000004,19.503699999999988,19.796118477054833,54.310599350457636,0.64643204943172,-0.004437509143219387,0.02764217885964771,1.0542381432896064,5916459.658999989,0.3879999999999981,0.5960000000000001,0.09100000000000108,17.56,21.69,0.6915254237288135
2024-03-05,20.415,21.055,16.553,18.973,13545293.99,266234738.93392,785009,6449145.89,126990482.79371,20.269000000000002,19.440349999999988,19.669484865200243,47.991129663449,0.5328863211047654,-0.07067985893416939,0.03168453685310765,1.2719748686038783,7040408.89099999,0.6400000000000006,2.419999999999998,1.4420000000000002,16.553,21.69,0.47109207708779405
2024-03-06,18.973,20.152,18.389,20.085,6863998.61,133144093.87503,413602,3261600.05,63229711.99583,20.2758,19.447999999999986,19.733410270554053,59.21394141638858,0.5265597667619417,0.058609603120223674,0.03434442348710177,1.095872532492251,7526517.643999989,0.06700000000000017,0.5839999999999996,1.1120000000000019,16.553,21.69,0.6875608331711115
2024-03-07,20.084,20.4,19.591,20.091,4703308.76,94128714.76551,280551,2240532.32,44828525.29948,20.014400000000002,19.474999999999987,19.788424075084198,62.91972717733475,0.5160810160174272,0.00029873039581773675,0.03402053477364022,1.0412944719514061,7551427.94499999,0.3089999999999975,0.49299999999999855,0.0070000000000014495,16.553,21.69,0.6887288300564531
2024-03-08,20.092,20.391,19.14,19.699,5624596.13,111443901.13223,289342,2657424.64,52668254.44189,19.8528,19.45834999999999,19.774666525071247,61.264367816091976,0.4707192481575717,-0.019511223931113375,0.03390186679229379,1.065360501567398,7631513.9759999905,0.2989999999999995,0.559000000000001,0.39299999999999713,16.553,21.69,0.6124197002141328
2024-03-09,19.698,20.33,19.659,19.972,3713915.75,74275087.13876,169696,1781404.83,35637968.85947,19.764,19.450999999999986,19.805025521214134,59.58694203864091,0.45159285740517774,0.013858571501091488,0.03403685557462478,1.03413194974312,6651093.36299999,0.357999999999997,0.03900000000000148,0.2740000000000009,16.553,21.69,0.6655635584971774
2024-03-10,19.973,21.96,19.379,21.68,6536500.81,133333119.0158,324660,3358581.02,68523987.87617,20.3054,19.543399999999988,20.093483133335038,66.38962765957447,0.5677121483267449,0.08551972761866611,0.0387892162424594,1.1331854068837401,6496467.110999989,0.28000000000000114,0.5939999999999976,1.7070000000000007,16.553,21.96,0.9482152764934342
2024-03-11,21.682,22.868,20.661,21.277,13248286.27,284360477.15631,631543,6603365.97,141771030.70352,20.543799999999997,19.643199999999986,20.275562651283494,62.10015442311937,0.6200709984980399,-0.018588560885608785,0.038430897491086885,1.1068196118290499,7415826.64099999,1.186,0.6159999999999997,0.4049999999999976,16.553,22.868,0.7480601741884405
2024-03-12,21.277,21.341,19.516,20.704,9044025.32,185424289.08475,389551,4334481.71,88882772.97734,20.6664,19.74869999999999,20.341476089547573,58.774402338448695,0.6083171517832646,-0.02693048832072198,0.03798590500429663,1.0935130149620826,7543787.87599999,0.06400000000000006,1.1880000000000024,0.5730000000000004,16.553,22.868,0.6573238321456851
2024-03-13,20.705,20.96,20.201,20.751,5205529.64,107163180.19576,225351,2586792.11,53279336.84298,20.8768,19.880199999999988,20.404479768078716,57.164551469790666,0.5959251960747274,0.002270092735703333,0.037275017229548964,1.037572397406069,7497309.43499999,0.20899999999999963,0.5039999999999978,0.04600000000000293,16.553,22.868,0.6647664291369758
2024-03-14,20.752,21.949,19.87,20.88,12982071.97,272546001.8235,576930,6558111.66,137864045.03227,21.0584,20.027449999999988,20.477636726835836,58.735857267188855,0.5897158268321441,0.0062165678762469145,0.037044201314440084,1.10463009562154,8146752.724999991,1.0690000000000026,0.8819999999999979,0.1280000000000001,16.553,22.868,0.6851939825811559
2024-03-15,20.88,20.998,18.452,19.63,10111374.57,197487212.3742,557347,4739517.68,92508578.87182,20.6484,20.082299999999986,20.347231076553403,47.82203828246249,0.47841542840183493,-0.05986590038314177,0.03950603284891586,1.137979622805116,7803360.7829999905,0.1180000000000021,1.1779999999999973,1.25,16.553,22.868,0.48725257323832133
2024-03-16,19.633,19.829,17.806,18.115,6655371.41,125586774.53568,337167,3208356.65,60577628.06355,20.016,20.051949999999987,20.0038109109298,33.30621376995829,0.2649075330116837,-0.07717778909831896,0.04338102101667099,1.1136133887453668,7782498.062999991,0.1960000000000015,0.3089999999999975,1.5180000000000007,16.553,22.868,0.24734758511480573
2024-03-17,18.114,18.832,17.383,18.666,5308088.19,96794666.98712,259816,2809443.78,51289627.54621,19.608399999999996,20.031099999999988,19.797993847709833,40.303381438955014,0.13856479408194744,0.030416781672647053,0.04372178657815672,1.083357303112236,7842976.00599999,0.16600000000000037,0.7310000000000016,0.5519999999999996,16.553,22.868,0.3346001583531275
2024-03-18,18.666,19.494,18.043,18.301,7337983.8,137663354.97982,414738,3741265.27,70204283.48037,19.118399999999994,19.994999999999983,19.56768710190832,39.17272448039314,0.008882422623241126,-0.01955426979534991,0.04393348660129105,1.0804189990578064,8014314.77299999,0.8279999999999994,0.2579999999999991,0.365000000000002,16.553,22.868,0.2768012668250195
2024-03-19,18.3,18.462,16.5,16.805,11140933.14,193299221.39321,523629,5382696.45,93409083.37802,18.303399999999993,19.863749999999985,19.142658316999345,38.9613034623218,-0.21216083048683743,-0.08174416698541054,0.0471032429083516,1.1189090909090909,8757016.51199999,0.16199999999999903,0.3049999999999997,1.495000000000001,16.5,22.868,0.04789572864321605
2024-03-20,16.804,18.5,16.244,18.412,8681676.8,150519292.98809,409545,4260856.11,73911739.14648,18.059799999999996,19.820649999999983,19.03024934515329,41.890450799806096,-0.2547313469635455,0.09562630169592379,0.05230386579874244,1.138882048756464,8971534.11099999,0.08800000000000097,0.5599999999999987,1.6080000000000005,16.244,22.868,0.3272946859903381
2024-03-21,18.413,18.919,17.874,18.458,5074727.17,93456294.70775,286285,2520086.8,46412687.9669,18.128399999999996,19.740999999999982,18.942210984360475,42.11492032834378,-0.2815118787106705,0.0024983706278514095,0.05140797396903662,1.0584648092200963,8154178.20099999,0.4610000000000021,0.5390000000000015,0.04499999999999815,16.244,22.868,0.3342391304347825
2024-03-22,18.458,18.584,17.325,18.367,4407460.12,79223048.09665,250141,2109908.07,37927921.66019,18.068599999999996,19.58944999999998,18.853716986766557,43.37577083747762,-0.30654492348450546,-0.004930111604724119,0.04869267567365986,1.0726695526695527,7690521.6809999915,0.12600000000000122,1.0420000000000016,0.09099999999999753,16.244,22.868,0.32050120772946883
2024-03-23,18.367,18.47,17.89,18.063,2509664.7,45968254.46026,128912,1244239.96,22793532.95733,18.020999999999997,19.467249999999982,18.7320682195717,40.535448686167555,-0.3469150306607638,-0.016551423749115335,0.0480584614775024,1.0324203465623252,7420935.186999992,0.10299999999999798,0.17299999999999827,0.30400000000000205,16.244,22.868,0.27460748792270523
2024-03-24,18.063,18.628,17.97,18.518,1938843.98,35448067.06363,112225,989814.61,18103788.40538,18.363599999999998,19.37234999999998,18.699134647329902,32.09918478260872,-0.3382942880705322,0.025189614128328763,0.04853848326210754,1.0366165831942127,6316612.387999992,0.10999999999999943,0.09299999999999997,0.45500000000000185,16.244,22.868,0.34329710144927555
2024-03-25,18.519,19.497,18.372,19.375,3415287.99,64995356.77808,186229,1774010.93,33758938.49113,18.556199999999997,19.39244999999998,18.80311393235607,39.758776653026054,-0.2593202670887784,0.046279295820282895,0.04707407335224832,1.0612344872632267,5647003.729999992,0.12199999999999989,0.14699999999999847,0.8560000000000016,16.244,22.868,0.472675120772947
2024-03-26,19.375,20.737,19.331,20.007,5054832.06,101403459.46345,297551,2574558.64,51646401.81874,18.865999999999996,19.38854999999998,18.98832717353206,46.270733012306046,-0.1440748629909443,0.0326193548387097,0.04577262899032807,1.0727329160415913,5486949.7949999925,0.7299999999999969,0.04400000000000048,0.6320000000000014,16.244,22.868,0.5680857487922709
2024-03-27,20.007,20.186,19.002,19.289,4359990.06,85029021.92533,229108,2086028.93,40694039.74661,19.050399999999996,19.34844999999998,19.034584531450204,42.70167731629393,-0.10941735421924648,-0.03588743939621131,0.046502724143872846,1.0623092306073045,5392139.981999993,0.1789999999999985,0.2870000000000026,0.718,16.244,22.868,0.4596920289855076
2024-03-28,19.29,19.808,19.043,19.148,3051983.73,59097381.25182,182835,1461114.9,28297750.56753,19.267399999999995,19.32089999999998,19.05203306507325,41.36418029517352,-0.09226497721327931,-0.007309865726579989,0.046326967275727125,1.040172241768629,4963539.974999993,0.5180000000000007,0.10500000000000043,0.14199999999999946,16.244,22.868,0.43840579710144933
2024-03-29,19.148,19.294,18.71,18.967,2573526.7,48797214.22827,145219,1231577.55,23354789.70772,19.357199999999995,19.270649999999982,19.03895105506198,46.299810246679314,-0.09221379890702863,-0.009452684353457363,0.04624246046961425,1.0312132549438802,4106799.3309999937,0.1460000000000008,0.2569999999999979,0.18100000000000094,16.244,22.868,0.41108091787439605
2024-03-30,18.967,19.291,18.783,18.933,2095740.16,39912362.38394,115466,1094798.84,20847361.94212,19.26879999999999,19.13329999999998,19.02265089274475,55.46937683872694,-0.09383508315248079,-0.0017925871250065173,0.04146245843024446,1.0270457328435287,3448205.666999993,0.3240000000000016,0.14999999999999858,0.03399999999999892,16.244,22.868,0.40594806763285035
